MosaicID,Score,TitleType,TitleCategory,Name
56,733,National Newspaper,Print,"[""Families with children"", ""Low value social houses"", ""Limited resources""]"
56,230,Newspaper - Local,Print,"[""Families with children"", ""Low value social houses"", ""Limited resources""]"
57,6699,Out of Home,OOH,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,4849,TV,TV,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,4564,Social,Digital,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,4347,Online Media,Digital,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,1943,Radio,Radio,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,872,VOD,TV,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,425,National Newspaper,Print,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
57,77,Newspaper - Local,Print,"[""Busy families"", ""Children"", ""Low-cost homes"", ""Budgeting carefully""]"
58,5506,Out of Home,OOH,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,3096,TV,TV,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,2985,Online Media,Digital,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,1967,Social,Digital,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,1169,Radio,Radio,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,798,National Newspaper,Print,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,554,VOD,TV,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
58,164,Newspaper - Local,Print,"[""Families"", ""Providing lodgings for adult children"", ""Pooled resources""]"
59,7379,Out of Home,OOH,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,4222,TV,TV,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,3987,Online Media,Digital,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,2814,Social,Digital,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,1683,Radio,Radio,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,893,VOD,TV,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,517,National Newspaper,Print,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
59,7,Newspaper - Local,Print,"[""Stable families"", ""Children"", ""Renting higher value homes""]"
60,2504,Out of Home,OOH,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,1467,Online Media,Digital,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,1321,Social,Digital,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,565,TV,TV,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,277,VOD,TV,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,277,Radio,Radio,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,33,Newspaper - Local,Print,Independent young singles on starter salaries choosing to rent homes in family suburbs.
60,29,National Newspaper,Print,Independent young singles on starter salaries choosing to rent homes in family suburbs.
61,1067,Social,Digital,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,975,Out of Home,OOH,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,845,Online Media,Digital,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,693,TV,TV,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,410,Radio,Radio,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,209,VOD,TV,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,138,National Newspaper,Print,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
61,83,Newspaper - Local,Print,"[""Younger singles or couples"", ""Children"", ""Brand new homes""]"
62,4150,Out of Home,OOH,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,3282,Online Media,Digital,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,2787,Social,Digital,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,2476,TV,TV,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,1357,Radio,Radio,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,676,VOD,TV,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,367,National Newspaper,Print,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
62,9,Newspaper - Local,Print,"[""Young families and singles"", ""Setting up home"", ""Modern developments""]"
63,2393,TV,TV,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,1656,Online Media,Digital,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,960,National Newspaper,Print,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,958,Social,Digital,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,918,Out of Home,OOH,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,499,Radio,Radio,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,183,VOD,TV,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
63,31,Newspaper - Local,Print,"[""Longstanding elderly renters"", ""Social homes"", ""Neighbours rent or own""]"
64,4461,Out of Home,OOH,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,3627,Online Media,Digital,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,3301,TV,TV,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,2870,Social,Digital,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,1205,Radio,Radio,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,887,VOD,TV,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,452,National Newspaper,Print,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
64,35,Newspaper - Local,Print,"[""Young owners"", ""Affordable homes"", ""3-bed semis"", ""Established suburbs""]"
65,2968,TV,TV,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,2467,Out of Home,OOH,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,2207,Online Media,Digital,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,1479,National Newspaper,Print,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,880,Social,Digital,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,431,Radio,Radio,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,416,Newspaper - Local,Print,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
65,170,VOD,TV,"[""Single elderly"", ""Long-term owners"", ""Low value properties""]"
66,5237,Online Media,Digital,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,4451,TV,TV,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,4232,Out of Home,OOH,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,2708,Social,Digital,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,1167,National Newspaper,Print,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,724,Radio,Radio,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,622,VOD,TV,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
66,215,Newspaper - Local,Print,"[""Older owners"", ""Adult children at home"", ""Modest home""]"
67,44883,Online Media,Digital,65+
67,37426,TV,TV,65+
67,33142,Out of Home,OOH,65+
67,23150,National Newspaper,Print,65+
67,10859,Social,Digital,65+
67,3860,Radio,Radio,65+
67,2185,VOD,TV,65+
67,844,Newspaper - Local,Print,65+
68,41682,Online Media,Digital,55-64
68,29650,TV,TV,55-64
68,27924,Out of Home,OOH,55-64
68,12200,Social,Digital,55-64
68,10657,National Newspaper,Print,55-64
68,5065,Radio,Radio,55-64
68,4538,VOD,TV,55-64
68,790,Newspaper - Local,Print,55-64
69,53036,Online Media,Digital,45-54
69,41270,Out of Home,OOH,45-54
69,28761,TV,TV,45-54
69,21255,Social,Digital,45-54
69,10584,Radio,Radio,45-54
69,5027,VOD,TV,45-54
69,2462,National Newspaper,Print,45-54
69,182,Newspaper - Local,Print,45-54
70,46272,Out of Home,OOH,35-44
70,39259,Online Media,Digital,35-44
70,29701,TV,TV,35-44
70,27833,Social,Digital,35-44
70,12287,Radio,Radio,35-44
70,9548,VOD,TV,35-44
70,2860,National Newspaper,Print,35-44
70,237,Newspaper - Local,Print,35-44
71,70685,Out of Home,OOH,25-34
71,40240,Online Media,Digital,25-34
71,39016,Social,Digital,25-34
71,25834,TV,TV,25-34
71,10397,Radio,Radio,25-34
71,8399,VOD,TV,25-34
71,2051,National Newspaper,Print,25-34
71,191,Newspaper - Local,Print,25-34
72,78657,Out of Home,OOH,18-24
72,52921,Social,Digital,18-24
72,11943,TV,TV,18-24
72,8368,Online Media,Digital,18-24
72,8193,VOD,TV,18-24
72,3465,Radio,Radio,18-24
72,753,National Newspaper,Print,18-24
72,108,Newspaper - Local,Print,18-24
73,131503,Out of Home,OOH,All Women
73,110132,Online Media,Digital,All Women
73,79947,Social,Digital,All Women
73,66792,TV,TV,All Women
73,20269,Radio,Radio,All Women
73,17607,VOD,TV,All Women
73,13611,National Newspaper,Print,All Women
73,638,Newspaper - Local,Print,All Women
74,155895,Out of Home,OOH,All Men
74,98543,Online Media,Digital,All Men
74,87252,TV,TV,All Men
74,61428,Social,Digital,All Men
74,16843,National Newspaper,Print,All Men
74,16648,Radio,Radio,All Men
74,12448,VOD,TV,All Men
74,885,Newspaper - Local,Print,All Men
76,11331,Out of Home,OOH,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,5789,Social,Digital,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,1868,Online Media,Digital,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,1032,TV,TV,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,805,VOD,TV,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,241,Radio,Radio,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,234,Newspaper - Local,Print,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
76,170,National Newspaper,Print,"[""Students"", ""High density accommodation"", ""Close to universities or education""]"
77,4709,Out of Home,OOH,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,3209,Social,Digital,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,3121,Online Media,Digital,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,1565,TV,TV,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,808,Radio,Radio,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,569,VOD,TV,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,207,National Newspaper,Print,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
77,0,Newspaper - Local,Print,"[""Students and older residents"", ""University fringe"", ""Cosmopolitan locations""]"
78,5245,Out of Home,OOH,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,4127,Online Media,Digital,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,2931,Social,Digital,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,2199,TV,TV,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,906,Radio,Radio,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,656,VOD,TV,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,611,National Newspaper,Print,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
78,85,Newspaper - Local,Print,"[""Singles"", ""Affordable private flats"", ""Further away from central amenities"", ""Often on main roads""]"
79,11812,Out of Home,OOH,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,4344,Social,Digital,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,3875,Online Media,Digital,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,2429,TV,TV,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,1610,Radio,Radio,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,938,VOD,TV,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,652,National Newspaper,Print,"[""Successful young renters"", ""Ready to move for good jobs""]"
79,3,Newspaper - Local,Print,"[""Successful young renters"", ""Ready to move for good jobs""]"
80,9550,Out of Home,OOH,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,4516,Online Media,Digital,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,3212,Social,Digital,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,1057,Radio,Radio,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,958,TV,TV,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,798,VOD,TV,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
80,771,National Newspaper,Print,"[""City-loving youngsters"", ""Renting city centre flats"", ""Vibrant locations"", ""Close to jobs"", ""Close to nightlife""]"
