SEC,CPU,GPU
3,0.0,124.76171875
3,0.0,118.72265625
6,0.0,124.76171875
6,0.0,118.72265625
9,0.0,124.76171875
9,4.0,120.265625
12,0.0,124.76171875
12,2.0,184.92578125
15,0.0,124.76171875
15,0.0,184.92578125
18,0.0,124.76171875
18,0.0,184.92578125
21,0.0,124.76171875
21,0.0,184.92578125
24,0.0,124.76171875
24,0.0,184.92578125
27,0.0,124.76171875
27,0.0,184.92578125
30,0.0,124.76171875
30,0.0,184.92578125
33,0.0,124.76171875
33,0.0,184.92578125
36,0.0,124.76171875
36,0.0,184.92578125
39,0.0,124.76171875
39,0.0,184.92578125
42,0.0,124.76171875
42,0.0,184.92578125
45,0.0,124.76171875
45,0.0,184.92578125
48,0.0,124.76171875
48,0.0,184.92578125
51,0.0,124.76171875
51,0.0,184.92578125
54,0.0,124.76171875
54,0.0,184.92578125
57,0.0,124.76171875
57,0.0,184.92578125
60,0.0,124.76171875
60,0.0,184.92578125
63,0.0,124.76171875
63,0.0,184.92578125
66,0.0,124.76171875
66,0.0,184.92578125
2024-07-25 17:40:14.268196
0,7.0,126.88671875
3,0.0,126.88671875
6,0.0,126.88671875
9,0.0,126.88671875
12,1.0,126.88671875
15,0.0,126.88671875
18,0.0,126.88671875
21,0.0,126.88671875
24,0.0,126.88671875
27,0.0,126.9453125
30,0.0,126.9453125
33,0.0,128.76953125
36,0.0,128.76953125
39,0.0,128.76953125
42,0.0,128.875
45,0.0,128.875
48,0.0,128.96875
51,0.0,128.96875
54,0.0,128.96875
57,0.0,128.96875
2024-07-26 10:27:58.739385
2024-07-26 10:27:58.741112
0,8.0,126.19921875
0,7.0,124.15625
3,0.0,126.19921875
3,0.0,124.15625
6,0.0,126.19921875
6,0.0,124.15625
9,0.0,126.19921875
9,0.0,124.15625
12,0.0,124.15625
12,0.0,126.19921875
15,0.0,124.15625
15,0.0,126.19921875
18,1.0,124.15625
18,0.0,126.19921875
21,0.0,124.15625
21,0.0,126.19921875
24,0.0,124.15625
24,0.0,126.19921875
27,3.0,125.7421875
27,0.0,126.19921875
30,0.0,126.19921875
30,1.0,190.98046875
33,0.0,126.19921875
33,0.0,190.98046875
36,0.0,126.19921875
36,0.0,190.98046875
39,0.0,126.19921875
39,0.0,190.98046875
42,0.0,126.19921875
42,0.0,190.98046875
45,0.0,126.19921875
45,0.0,190.98046875
48,0.0,126.19921875
48,0.0,190.98046875
51,0.0,126.19921875
51,0.0,190.98046875
54,0.0,126.19921875
54,0.0,190.98046875
57,0.0,126.19921875
57,0.0,190.98046875
60,0.0,126.19921875
60,0.0,190.98046875
63,0.0,126.19921875
63,0.0,190.98046875
66,0.0,126.19921875
66,0.0,190.98046875
69,0.0,126.19921875
69,0.0,190.98046875
72,0.0,126.19921875
72,0.0,190.98046875
75,0.0,126.19921875
75,0.0,190.98046875
78,0.0,126.19921875
78,0.0,190.98046875
81,0.0,126.19921875
81,0.0,190.98046875
84,0.0,126.19921875
84,0.0,190.98046875
87,0.0,126.19921875
87,0.0,190.98046875
90,0.0,126.19921875
90,0.0,190.98046875
93,0.0,126.19921875
93,0.0,190.98046875
96,0.0,126.19921875
96,0.0,190.98046875
99,0.0,126.19921875
99,0.0,190.98046875
102,0.0,126.19921875
102,0.0,190.98046875
105,0.0,126.19921875
105,0.0,190.98046875
108,0.0,126.19921875
108,0.0,190.98046875
111,0.0,126.19921875
111,0.0,190.98046875
114,0.0,126.19921875
114,0.0,190.98046875
117,0.0,126.19921875
117,0.0,190.98046875
120,0.0,126.19921875
120,0.0,190.98046875
123,0.0,126.19921875
123,0.0,190.98046875
126,0.0,126.19921875
126,0.0,190.98046875
129,0.0,126.19921875
129,0.0,190.98046875
132,0.0,126.19921875
132,0.0,190.98046875
135,0.0,126.19921875
135,0.0,190.98046875
138,0.0,126.19921875
138,0.0,190.98046875
141,0.0,126.19921875
141,0.0,190.98046875
144,0.0,126.19921875
144,0.0,190.98046875
147,0.0,190.98046875
147,0.0,126.19921875
150,0.0,190.98046875
150,0.0,126.19921875
153,0.0,190.98046875
153,1.0,126.19921875
156,0.0,190.98046875
156,0.0,126.19921875
159,0.0,190.98046875
159,0.0,126.19921875
162,0.0,190.98046875
162,0.0,126.19921875
165,0.0,190.98046875
165,0.0,126.19921875
168,0.0,190.98046875
168,0.0,126.19921875
171,0.0,190.98046875
171,0.0,126.19921875
2024-07-26 10:32:09.526849
2024-07-26 10:32:09.552098
0,7.0,142.41015625
0,7.0,128.44140625
3,0.0,142.41015625
3,0.0,128.44140625
6,0.0,142.41015625
6,0.0,128.44140625
9,0.0,142.41015625
9,0.0,128.44140625
12,0.0,142.41015625
12,0.0,128.44140625
15,0.0,142.41015625
15,0.0,128.44140625
18,0.0,142.41015625
18,3.0,130.06640625
21,0.0,142.41015625
21,0.0,194.90625
24,0.0,142.41015625
24,0.0,194.90625
27,0.0,142.41015625
27,0.0,194.90625
30,0.0,142.41015625
30,0.0,194.90625
33,0.0,142.41015625
33,0.0,194.90625
36,0.0,142.41015625
36,0.0,194.90625
39,0.0,142.41015625
39,0.0,194.90625
42,0.0,142.41015625
42,0.0,194.90625
45,0.0,142.41015625
45,0.0,194.90625
48,0.0,142.41015625
48,0.0,194.90625
51,0.0,142.41015625
51,0.0,194.90625
54,0.0,142.41015625
54,0.0,194.90625
57,0.0,142.41015625
57,0.0,194.90625
60,0.0,142.41015625
60,0.0,194.90625
63,0.0,142.41015625
63,0.0,194.90625
66,0.0,142.41015625
66,0.0,194.90625
69,0.0,142.41015625
69,0.0,194.90625
72,0.0,142.41015625
72,0.0,194.90625
75,0.0,142.41015625
75,0.0,194.90625
78,0.0,142.41015625
78,0.0,194.90625
81,0.0,142.41015625
81,0.0,194.90625
84,0.0,142.41015625
84,0.0,194.90625
87,0.0,142.41015625
87,0.0,194.90625
90,0.0,142.41015625
90,0.0,194.90625
93,0.0,142.41015625
93,0.0,194.90625
96,0.0,142.41015625
96,0.0,194.90625
99,0.0,142.41015625
99,0.0,194.90625
102,0.0,142.41015625
102,0.0,194.90625
105,0.0,142.41015625
105,0.0,194.90625
108,0.0,142.41015625
108,0.0,194.90625
111,0.0,142.41015625
111,0.0,194.90625
114,2.0,144.74609375
114,0.0,194.90625
117,0.0,208.8046875
117,0.0,194.90625
120,0.0,208.8046875
120,0.0,194.90625
123,0.0,208.8046875
123,0.0,194.90625
126,0.0,208.8046875
126,0.0,194.90625
129,0.0,208.8046875
129,0.0,194.90625
132,0.0,208.8046875
132,0.0,194.90625
135,0.0,208.8046875
135,0.0,194.90625
138,0.0,208.8046875
138,0.0,194.90625
141,0.0,208.8046875
141,0.0,194.90625
144,0.0,208.8046875
144,0.0,194.90625
147,0.0,208.8046875
147,0.0,194.90625
150,0.0,208.8046875
150,1.0,194.90625
153,0.0,208.8046875
153,0.0,194.90625
156,0.0,208.8046875
156,0.0,194.90625
159,0.0,208.8046875
159,0.0,194.90625
2024-07-26 11:04:46.379642
2024-07-26 11:04:46.380191
0,11.0,136.36328125
0,11.0,136.32421875
3,0.0,136.32421875
3,0.0,136.36328125
6,0.0,136.36328125
6,0.0,136.32421875
9,0.0,136.32421875
9,0.0,136.36328125
12,0.0,136.32421875
12,0.0,136.36328125
15,0.0,136.36328125
15,0.0,136.32421875
18,0.0,136.32421875
18,0.0,136.36328125
21,1.0,139.07421875
21,0.0,136.36328125
24,0.0,202.9375
24,0.0,136.36328125
27,0.0,202.9375
27,0.0,136.36328125
30,0.0,202.9375
30,0.0,136.36328125
33,0.0,202.9375
33,0.0,136.36328125
36,0.0,202.9375
36,0.0,136.36328125
39,0.0,202.9375
39,0.0,136.36328125
42,0.0,202.9375
42,0.0,136.36328125
45,0.0,202.9375
45,0.0,136.36328125
48,0.0,202.9375
48,0.0,136.36328125
51,0.0,202.9375
51,0.0,136.36328125
54,0.0,202.9375
54,0.0,136.36328125
57,0.0,202.9375
57,0.0,136.36328125
60,0.0,202.9375
60,0.0,136.36328125
63,1.0,202.9375
63,0.0,136.36328125
66,0.0,136.36328125
66,0.0,202.9375
69,0.0,136.36328125
69,0.0,202.9375
72,0.0,202.9375
72,0.0,136.36328125
75,0.0,202.9375
75,0.0,136.36328125
78,0.0,202.9375
78,0.0,136.36328125
81,0.0,202.9375
81,0.0,136.36328125
84,0.0,136.36328125
84,0.0,202.9375
87,0.0,202.9375
87,0.0,136.36328125
90,0.0,202.9375
90,0.0,136.36328125
93,0.0,202.9375
93,0.0,136.36328125
96,0.0,202.9375
96,0.0,136.36328125
99,0.0,202.9375
99,0.0,136.36328125
102,0.0,202.9375
102,0.0,136.36328125
105,0.0,202.9375
105,0.0,136.36328125
108,0.0,202.9375
108,0.0,136.36328125
111,0.0,136.36328125
111,0.0,202.9375
114,0.0,202.9375
114,0.0,136.36328125
117,0.0,202.9375
117,0.0,136.36328125
120,0.0,136.36328125
120,0.0,202.9375
123,0.0,202.9375
123,0.0,136.36328125
126,0.0,136.36328125
126,0.0,202.9375
129,0.0,202.9375
129,0.0,136.36328125
132,0.0,202.9375
132,0.0,136.36328125
135,0.0,202.9375
135,0.0,136.36328125
138,0.0,202.9375
138,0.0,136.36328125
141,0.0,202.9375
141,0.0,136.36328125
144,0.0,202.9375
144,0.0,136.36328125
147,1.0,202.9375
147,0.0,136.36328125
150,0.0,202.9375
150,0.0,136.36328125
153,0.0,202.9375
153,0.0,136.36328125
156,0.0,202.9375
156,0.0,136.36328125
159,0.0,202.9375
159,0.0,136.36328125
162,0.0,202.9375
162,0.0,136.36328125
165,0.0,202.9375
165,0.0,136.36328125
168,0.0,202.9375
168,0.0,136.36328125
171,0.0,202.9375
171,0.0,136.36328125
174,0.0,202.9375
174,0.0,136.36328125
177,0.0,202.9375
177,0.0,136.36328125
180,0.0,136.36328125
180,0.0,202.9375
183,0.0,136.36328125
183,1.0,202.9375
186,0.0,136.36328125
186,0.0,202.9375
189,0.0,202.9375
189,0.0,136.36328125
192,0.0,202.9375
192,0.0,136.36328125
195,0.0,202.9375
195,0.0,136.36328125
198,0.0,136.36328125
198,0.0,202.9375
201,0.0,202.9375
201,0.0,136.36328125
204,0.0,202.9375
204,0.0,136.36328125
207,0.0,202.9375
207,0.0,136.36328125
210,0.0,136.36328125
210,0.0,202.9375
213,0.0,202.9375
213,0.0,136.36328125
216,0.0,136.36328125
216,0.0,202.9375
219,0.0,136.36328125
219,0.0,202.9375
222,0.0,136.36328125
222,0.0,202.9375
225,0.0,136.36328125
225,0.0,202.9375
228,0.0,202.9375
228,0.0,136.36328125
231,0.0,136.36328125
231,0.0,202.9375
234,0.0,202.9375
234,0.0,136.36328125
237,0.0,202.9375
237,0.0,136.36328125
240,0.0,202.9375
240,0.0,136.36328125
243,0.0,136.36328125
243,0.0,202.9375
246,0.0,136.36328125
246,0.0,202.9375
249,0.0,136.36328125
249,0.0,202.9375
252,0.0,136.36328125
252,0.0,202.9375
255,0.0,136.36328125
255,0.0,202.9375
258,0.0,136.36328125
258,0.0,202.9375
261,0.0,136.36328125
261,0.0,202.9375
264,0.0,136.36328125
264,0.0,202.9375
267,0.0,136.36328125
267,0.0,202.9375
270,0.0,136.36328125
270,0.0,202.9375
273,0.0,136.36328125
273,0.0,202.9375
276,0.0,136.36328125
276,0.0,202.9375
279,0.0,136.36328125
279,0.0,202.9375
282,0.0,136.36328125
282,0.0,202.9375
285,0.0,136.36328125
285,0.0,202.9375
288,0.0,136.36328125
288,0.0,202.9375
291,0.0,136.36328125
291,0.0,202.9375
294,0.0,136.36328125
294,0.0,202.9375
297,0.0,136.36328125
297,0.0,202.9375
300,0.0,136.36328125
300,0.0,202.9375
303,0.0,136.36328125
303,0.0,202.9375
306,0.0,136.36328125
306,0.0,202.9375
309,0.0,202.9375
309,0.0,136.36328125
312,0.0,202.9375
312,0.0,136.36328125
315,0.0,202.9375
315,0.0,136.36328125
318,0.0,202.9375
318,0.0,136.36328125
321,0.0,202.9375
321,0.0,136.36328125
324,0.0,202.9375
324,0.0,136.36328125
327,0.0,136.36328125
327,0.0,202.9375
330,0.0,202.9375
330,0.0,136.36328125
333,0.0,136.36328125
333,0.0,202.9375
336,0.0,136.36328125
336,0.0,202.9375
339,0.0,202.9375
339,0.0,136.36328125
342,0.0,136.36328125
342,0.0,202.9375
345,0.0,136.36328125
345,0.0,202.9375
348,0.0,136.36328125
348,0.0,202.9375
351,0.0,202.9375
351,0.0,136.36328125
354,0.0,202.9375
354,0.0,136.36328125
357,0.0,202.9375
357,0.0,136.36328125
360,0.0,202.9375
360,0.0,136.36328125
363,0.0,202.9375
363,0.0,136.36328125
366,0.0,202.9375
366,0.0,136.36328125
369,0.0,136.36328125
369,0.0,202.9375
372,0.0,136.36328125
372,0.0,202.9375
375,0.0,202.9375
375,0.0,136.36328125
378,0.0,136.36328125
378,0.0,202.9375
381,0.0,202.9375
381,0.0,136.36328125
384,0.0,136.36328125
384,0.0,202.9375
387,0.0,202.9375
387,0.0,136.36328125
390,0.0,136.36328125
390,0.0,202.9375
393,0.0,202.9375
393,0.0,136.36328125
396,0.0,136.36328125
396,0.0,202.9375
399,0.0,202.9375
399,0.0,136.36328125
402,0.0,136.36328125
402,1.0,202.9375
405,0.0,136.36328125
405,0.0,202.9375
408,0.0,202.9375
408,0.0,136.36328125
411,0.0,136.36328125
411,0.0,202.9375
414,0.0,136.36328125
414,0.0,202.9375
417,0.0,202.9375
417,0.0,136.36328125
420,0.0,136.36328125
420,0.0,202.9375
423,0.0,136.36328125
423,0.0,202.9375
426,0.0,136.36328125
426,0.0,202.9375
429,0.0,136.36328125
429,0.0,202.9375
432,0.0,136.36328125
432,0.0,202.9375
435,0.0,202.9375
435,0.0,136.36328125
438,0.0,136.36328125
438,0.0,202.9375
441,0.0,136.42578125
441,0.0,202.9375
444,0.0,136.42578125
444,0.0,202.9375
447,0.0,138.5390625
447,0.0,202.9375
450,0.0,138.5390625
450,0.0,202.9375
453,0.0,138.5390625
453,0.0,202.9375
456,0.0,138.578125
456,0.0,202.9375
459,0.0,138.578125
459,0.0,202.9375
462,0.0,138.578125
462,0.0,202.9375
465,0.0,202.9375
465,0.0,138.578125
468,0.0,202.9375
468,0.0,138.578125
471,0.0,202.9375
471,0.0,138.578125
474,0.0,138.578125
474,0.0,202.9375
477,0.0,202.9375
477,0.0,138.578125
480,0.0,202.9375
480,0.0,138.578125
483,0.0,202.9375
483,0.0,138.578125
486,0.0,202.9375
486,0.0,138.578125
489,0.0,202.9375
489,0.0,138.578125
492,0.0,138.578125
492,0.0,202.9375
495,0.0,202.9375
495,0.0,138.578125
498,0.0,202.9375
498,0.0,138.578125
501,0.0,138.578125
501,0.0,202.9375
504,0.0,138.578125
504,0.0,202.9375
507,0.0,202.9375
507,0.0,138.578125
510,0.0,138.578125
510,0.0,202.9375
513,0.0,138.578125
513,0.0,202.9375
516,0.0,202.9375
516,0.0,138.578125
519,0.0,202.9375
519,0.0,138.578125
522,0.0,138.578125
522,0.0,202.9375
525,0.0,202.9375
525,0.0,138.578125
528,0.0,138.578125
528,0.0,202.9375
531,0.0,202.9375
531,0.0,138.578125
534,0.0,138.578125
534,0.0,202.9375
537,0.0,138.578125
537,0.0,202.9375
540,0.0,138.578125
540,0.0,202.9375
543,0.0,202.9375
543,0.0,138.578125
546,0.0,138.578125
546,0.0,202.9375
549,0.0,202.9375
549,0.0,138.578125
552,0.0,138.578125
552,0.0,202.9375
555,0.0,138.578125
555,0.0,202.9375
558,0.0,138.578125
558,0.0,202.9375
561,0.0,138.578125
561,0.0,202.9375
564,0.0,138.578125
564,0.0,202.9375
567,0.0,138.578125
567,0.0,202.9375
570,0.0,138.578125
570,0.0,202.9375
573,0.0,138.578125
573,0.0,202.9375
576,0.0,138.578125
576,0.0,202.9375
579,0.0,138.578125
579,0.0,202.9375
582,0.0,202.9375
582,0.0,138.578125
585,0.0,202.9375
585,0.0,138.578125
588,0.0,138.578125
588,0.0,202.9375
591,0.0,138.578125
591,0.0,202.9375
594,0.0,138.578125
594,0.0,202.9375
597,0.0,202.9375
597,0.0,138.578125
600,0.0,202.9375
600,0.0,138.578125
603,0.0,138.578125
603,0.0,202.9375
606,0.0,202.9375
606,0.0,138.578125
609,0.0,202.9375
609,0.0,138.578125
612,0.0,138.578125
612,0.0,202.9375
615,0.0,138.578125
615,0.0,202.9375
618,0.0,138.578125
618,0.0,202.9375
621,0.0,138.578125
621,0.0,202.9375
624,0.0,138.578125
624,0.0,202.9375
627,0.0,138.578125
627,0.0,202.9375
630,0.0,138.578125
630,0.0,202.9375
633,0.0,138.578125
633,0.0,202.9375
636,0.0,138.578125
636,0.0,202.9375
639,0.0,138.578125
639,0.0,202.9375
642,0.0,138.578125
642,0.0,202.9375
645,0.0,138.578125
645,0.0,202.9375
648,0.0,138.578125
648,0.0,202.9375
651,0.0,138.578125
651,0.0,202.9375
654,0.0,138.578125
654,0.0,202.9375
657,0.0,138.578125
657,0.0,202.9375
660,0.0,138.578125
660,0.0,202.9375
663,0.0,138.578125
663,0.0,202.9375
666,0.0,138.578125
666,0.0,202.9375
669,0.0,138.578125
669,0.0,202.9375
672,0.0,138.578125
672,0.0,202.9375
675,0.0,138.578125
675,0.0,202.9375
678,0.0,138.578125
678,0.0,202.9375
681,0.0,138.578125
681,0.0,202.9375
684,0.0,138.578125
684,0.0,202.9375
687,0.0,138.578125
687,0.0,202.9375
690,0.0,138.578125
690,0.0,202.9375
693,0.0,138.578125
693,0.0,202.9375
696,0.0,138.578125
696,0.0,202.9375
699,0.0,138.578125
699,0.0,202.9375
702,0.0,202.9375
702,0.0,138.578125
705,0.0,138.578125
705,0.0,202.9375
2024-07-26 13:12:20.223989
2024-07-26 13:18:23.657631
0,6.0,131.0234375
3,0.0,131.0234375
6,0.0,131.0234375
9,0.0,131.0234375
12,0.0,131.0234375
15,0.0,131.0234375
18,0.0,131.0234375
21,0.0,131.0234375
24,0.0,131.0234375
27,0.0,131.0234375
30,0.0,131.0234375
33,0.0,131.0234375
36,0.0,131.0234375
39,0.0,131.0234375
42,0.0,131.0234375
45,0.0,131.0234375
48,3.0,132.75
51,1.0,190.03515625
54,0.0,190.03515625
57,0.0,190.03515625
60,0.0,190.03515625
63,0.0,190.03515625
66,0.0,190.03515625
69,0.0,190.03515625
2024-08-28 11:57:12.674138
2024-08-28 11:57:12.948618
0,25.0,122.6640625
0,7.0,122.6640625
3,0.0,122.6640625
3,0.0,122.6640625
6,0.0,122.6640625
6,0.0,122.6640625
2024-08-28 12:29:40.910881
2024-08-28 12:29:41.109073
0,26.0,133.453125
0,7.0,133.453125
3,0.0,133.453125
3,0.0,133.453125
6,17.0,217.09765625
6,18.0,199.58984375
9,3.0,199.58984375
9,11.0,219.73046875
2024-08-28 13:19:11.055239
2024-08-28 13:19:11.336963
0,27.0,128.734375
0,7.0,128.734375
3,0.0,128.734375
3,0.0,128.734375
6,2.0,195.86328125
6,4.0,195.86328125
9,3.0,195.86328125
9,3.0,195.86328125
12,0.0,195.86328125
12,0.0,195.86328125
15,0.0,195.86328125
15,0.0,195.86328125
18,0.0,195.86328125
18,0.0,195.86328125
21,0.0,195.86328125
21,0.0,195.86328125
24,0.0,195.86328125
24,0.0,195.86328125
27,0.0,195.86328125
27,0.0,195.86328125
30,1.0,195.86328125
30,0.0,195.86328125
33,0.0,195.86328125
33,0.0,195.86328125
36,0.0,195.86328125
36,0.0,195.86328125
39,0.0,195.86328125
39,0.0,195.86328125
42,0.0,195.86328125
42,0.0,195.86328125
45,0.0,195.86328125
45,0.0,195.86328125
48,0.0,195.86328125
48,0.0,195.86328125
51,0.0,195.86328125
51,0.0,195.86328125
54,0.0,195.86328125
54,0.0,195.86328125
57,0.0,195.86328125
57,0.0,195.86328125
60,0.0,195.86328125
60,0.0,195.86328125
63,0.0,195.86328125
63,0.0,195.86328125
66,10.0,216.02734375
66,9.0,216.02734375
69,0.0,216.03125
69,0.0,216.03125
72,0.0,216.03125
72,0.0,216.03125
75,0.0,216.03125
75,0.0,216.03125
2024-08-28 15:16:24.871431
2024-08-28 15:16:25.190252
0,30.0,134.890625
0,7.0,134.890625
3,0.0,134.890625
3,0.0,134.890625
6,0.0,134.890625
6,0.0,134.890625
9,0.0,134.890625
9,0.0,134.890625
12,0.0,134.890625
12,0.0,134.890625
2024-08-28 15:17:43.451577
2024-08-28 15:17:43.653540
0,27.9,135.37109375
0,8.0,135.37109375
3,0.0,135.37109375
3,0.0,135.37109375
6,0.0,135.37109375
6,1.0,135.37109375
9,0.0,135.37109375
9,0.0,135.37109375
12,0.0,135.37109375
12,0.0,135.37109375
15,3.0,201.36328125
15,2.0,201.36328125
18,1.0,201.36328125
18,0.0,201.36328125
21,0.0,201.36328125
21,0.0,201.36328125
24,0.0,201.36328125
24,0.0,201.36328125
27,0.0,201.36328125
27,0.0,201.36328125
30,0.0,201.36328125
30,0.0,201.36328125
33,0.0,201.36328125
33,0.0,201.36328125
36,0.0,201.36328125
36,0.0,201.36328125
39,0.0,201.36328125
39,0.0,201.36328125
42,0.0,201.36328125
42,0.0,201.36328125
45,0.0,201.36328125
45,0.0,201.36328125
48,0.0,201.36328125
48,0.0,201.36328125
51,0.0,201.36328125
51,0.0,201.36328125
54,0.0,201.36328125
54,0.0,201.36328125
57,2.0,221.703125
57,3.0,221.703125
60,2.0,221.703125
60,1.0,221.703125
63,0.0,221.703125
63,0.0,221.703125
66,0.0,221.703125
66,0.0,221.703125
69,0.0,221.703125
69,0.0,221.703125
72,0.0,221.703125
72,0.0,221.703125
75,0.0,221.703125
75,0.0,221.703125
78,0.0,221.703125
78,0.0,221.703125
81,1.0,221.703125
81,1.0,221.703125
84,0.0,221.703125
84,0.0,221.703125
87,0.0,221.703125
2024-08-28 15:51:02.547039
0,0.0,82.265625
3,0.0,82.265625
6,99.8,147.34765625
9,101.9,147.56640625
12,98.6,147.73046875
15,99.4,148.84375
18,100.2,148.9765625
21,100.3,148.16015625
24,99.9,148.26953125
27,100.7,148.3828125
30,99.9,148.54296875
33,100.0,148.69140625
36,99.9,148.796875
39,100.3,148.87109375
42,99.8,148.984375
45,99.5,149.12109375
48,99.7,149.2421875
51,103.3,149.33984375
54,99.7,149.4296875
57,99.8,149.578125
60,101.3,149.671875
63,100.0,149.7734375
66,100.3,149.84765625
69,100.4,196.19140625
72,72.5,276.11328125
75,62.9,349.66015625
78,0.0,349.66015625
2024-08-28 15:55:34.684988
0,25.0,88.74609375
3,100.2,154.96484375
6,100.1,155.0234375
9,99.8,155.046875
12,99.0,155.88671875
15,100.1,156.03125
18,100.0,155.1875
21,99.9,155.28515625
24,100.0,155.39453125
27,99.3,155.54296875
30,98.8,155.68359375
33,100.3,155.78125
36,99.3,155.859375
39,98.3,155.9765625
42,100.0,156.12109375
45,98.9,156.23828125
48,100.2,156.32421875
51,100.3,156.4140625
54,100.1,156.55078125
57,101.3,156.66015625
60,100.4,156.76171875
63,99.7,156.8515625
66,29.0,205.703125
69,39.9,285.32421875
72,6.0,290.734375
75,17.0,418.828125
2024-08-28 15:59:35.711637
0,44.9,82.26953125
3,0.0,82.26953125
2024-10-01 23:54:44.963362
0,28.0,90.6171875
2024-10-01 23:56:51.689978
0,10.0,78.94140625
3,0.0,78.94140625
6,17.7,215.140625
9,17.0,230.734375
12,17.0,234.6015625
15,20.0,238.2109375
18,10.0,240.53125
21,10.0,244.140625
24,18.0,247.75
27,11.0,249.8125
30,12.0,253.6796875
33,12.0,257.2890625
36,8.0,259.8671875
39,12.0,261.9296875
42,12.0,265.796875
45,11.0,268.375
48,12.0,270.4375
51,12.0,273.2734375
54,13.0,276.625
57,13.0,277.9140625
60,12.0,280.75
63,4.0,283.5859375
66,13.0,285.390625
69,15.0,288.2265625
72,20.0,291.3203125
75,13.0,295.4453125
78,6.0,300.0859375
81,1.0,301.375
84,8.0,304.7265625
87,14.0,308.078125
90,15.0,312.203125
93,15.0,316.0703125
96,0.0,317.875
99,15.0,319.37109375
102,15.0,319.88671875
105,15.0,319.88671875
108,0.0,319.88671875
111,0.0,320.14453125
114,15.0,320.91796875
117,16.0,320.91796875
120,16.0,320.91796875
123,0.0,320.91796875
126,0.0,320.91796875
129,20.0,320.91796875
132,18.0,321.17578125
135,9.0,321.94921875
138,0.0,321.94921875
141,17.0,321.94921875
144,9.0,321.94921875
147,1.0,321.94921875
150,1.0,321.94921875
153,10.0,322.20703125
156,16.0,322.20703125
159,18.0,323.23828125
162,28.0,323.8515625
165,17.0,325.65234375
168,2.0,325.65234375
171,7.0,325.65234375
174,19.0,325.91015625
177,18.0,326.68359375
180,20.0,326.68359375
183,19.0,326.68359375
186,1.0,326.68359375
189,16.9,326.68359375
192,1.0,326.68359375
195,8.0,326.68359375
198,1.0,326.68359375
201,1.0,327.71484375
204,13.0,327.71484375
207,0.0,327.71484375
210,1.0,327.71484375
213,8.0,327.71484375
216,21.0,327.71484375
219,21.0,327.71484375
222,16.0,327.71484375
225,21.0,327.71484375
228,13.0,328.74609375
231,14.0,328.74609375
234,21.0,328.74609375
237,13.0,328.74609375
240,19.0,328.74609375
243,25.0,328.62109375
246,25.0,328.62109375
249,24.0,328.87890625
252,20.0,329.65234375
255,1.0,329.65234375
258,17.0,329.65234375
261,26.0,329.65234375
264,1.0,329.65234375
267,24.0,329.65234375
270,8.0,329.65234375
273,23.0,329.91015625
276,33.0,329.91015625
279,25.0,328.0859375
282,23.0,330.17578125
285,6.9,330.69140625
288,18.0,330.69140625
291,1.0,330.69140625
294,27.0,330.69140625
297,0.0,330.69140625
300,24.0,330.69140625
303,11.0,331.72265625
306,11.0,331.72265625
309,24.0,331.72265625
312,1.0,327.3671875
315,22.9,329.5078125
318,24.0,331.58203125
321,1.0,331.83984375
324,1.0,331.83984375
327,24.0,332.61328125
330,1.0,332.61328125
333,6.0,332.61328125
336,26.0,332.61328125
339,1.0,332.61328125
342,6.0,332.61328125
345,26.0,332.61328125
348,34.0,328.55859375
351,0.0,328.55859375
354,1.0,329.65234375
357,0.0,329.65234375
360,8.9,331.76171875
363,26.0,333.8359375
366,2.0,333.8359375
369,21.0,334.3515625
372,26.0,334.3515625
375,14.0,334.3515625
378,0.0,334.3515625
381,1.0,334.3515625
384,10.0,334.3515625
387,1.0,335.3828125
390,12.0,330.82421875
393,28.0,332.91796875
